PCA1,PCA2,PCA3,Power
816.35851,-62.46250832,-60.40296131,3.563466549
799.4607587,-58.70049011,-54.72221603,3.535700321
781.281088,-55.32225348,-50.64689148,3.501066923
760.5556037,-56.39093381,-57.33499746,3.445866823
746.3795028,-56.42333169,-53.30104403,3.418533325
728.4692995,-52.04295006,-53.16223124,3.364766598
707.0289777,-51.78462862,-53.17704064,3.314699888
686.6516025,-51.71964779,-52.02034154,3.261533022
666.2737054,-47.69495481,-52.45298775,3.213466883
644.0828014,-46.48537966,-55.01937515,3.153900146
623.6727962,-51.19658953,-60.35355111,3.093533039
601.4907015,-48.52084726,-59.64460114,3.029299974
575.5830028,-48.13614094,-60.41161943,2.973266602
550.6641523,-45.13497534,-58.71869017,2.886433601
529.773568,-44.95850058,-56.87968142,2.842833042
504.5187242,-44.91721526,-57.34021412,2.779033184
481.1598679,-42.37273228,-55.91814381,2.71356678
452.447937,-40.40209231,-51.05430766,2.639266729
425.4549771,-38.55181928,-52.94979012,2.566399813
401.8580088,-38.036297,-50.95278279,2.504033089
367.7553796,-39.07649609,-53.83482414,2.407133579
342.1109592,-34.48234503,-52.9660134,2.328899622
319.4749925,-32.43940273,-53.8221264,2.257066727
292.8717103,-30.74740537,-54.40377878,2.178000212
266.5049612,-29.6288796,-53.3100047,2.096333265
237.0519761,-28.28168939,-50.64051196,2.000833511
209.5812718,-25.94220563,-48.29714445,1.902700067
179.047523,-23.71166588,-46.51217549,1.800500035
149.174006,-21.86356826,-46.30969294,1.650900006
124.0891156,-18.20227068,-46.34596408,1.489200115
96.2981176,-15.54292514,-45.97718709,1.307400107
69.05222281,-12.4526371,-46.10752497,1.09313345
40.65650704,-11.58443593,-47.05467189,0.975566685
9.407272211,-10.78182997,-48.7383352,0.87650007
-22.09523001,-9.106315662,-50.3606999,0.790399969
-61.26616287,-7.840679165,-58.16242307,0.661233366
-129.6793952,-4.24155785,-99.6977766,0.434833348
-181.5012973,-2.226677583,-122.9657379,0.191833362
-214.754132,-3.679061833,-124.8121538,0.112966642
-234.536772,-5.100836155,-113.699231,0.090433322
-254.1295868,-5.505038203,-99.45830075,0.078866668
-273.7310953,-5.782900421,-87.52285829,0.067333341
-293.4376991,-5.799369491,-74.0829519,0.061533313
-311.1249471,-5.070612814,-60.57741966,0.047733329
-328.2510606,-4.842259836,-47.00550182,0.028999997
-347.9816324,-4.66159194,-32.01050407,0.008933332
-373.37479,-4.374426396,-13.57719805,-0.0006
-386.8902071,-7.171552564,-5.164336862,-0.003466667
-394.9525537,-10.3091244,-0.765291107,-0.0028
-400.337184,-13.33781544,1.372518196,0.0006
-403.4091823,-15.00000806,2.902077843,0.000866667
-405.7585649,-16.48023564,3.499295247,-6.67E-05
-407.0951169,-17.20593208,3.687758862,-6.67E-05
-406.9485342,-17.04506069,4.202694829,6.67E-05
-406.1340607,-16.60353703,4.93441027,0.000266667
-406.3395018,-16.87229192,4.594598172,0.0006
-406.4061993,-16.86497699,4.727380246,0.000666667
-406.9262121,-17.17885063,4.52919902,0
-406.9753315,-17.2675516,4.507842844,-6.67E-05
-407.0714057,-17.2620432,4.647968688,0.000733333
-407.0025912,-17.08892902,4.995598503,0.000666667
-406.8074292,-17.06118375,5.02241169,0.000533333
-406.986712,-17.20533901,4.967814683,0.000266667
-407.1578909,-17.34755029,4.920604284,0.000866667
-407.6690114,-17.85143369,4.360404058,0.000666667
-407.2082997,-17.38634816,5.011813341,0.000466667
-407.6216004,-17.83286327,4.61491542,6.67E-05
-407.8230912,-17.8428444,5.132024973,0.000733333
-407.819503,-17.83574867,4.915438101,0.000933333
-407.5528736,-17.70772692,5.028005338,0.000466667
-407.6785511,-17.87239358,4.823205281,0.0002
-407.7747071,-17.96007995,4.570625748,0.0004
-408.0638277,-18.23652162,4.239873009,0.000533333
-407.360826,-17.56202752,5.006926062,-7.28E-12
-407.4783198,-17.69811941,4.817601335,0.000333333
-407.5784596,-18.01889669,4.260069264,0.0012
-406.9890521,-17.52990284,4.417723462,0.000666667
-406.3760446,-17.11053686,4.550856424,0.000133333
-406.6435413,-17.26620696,4.404132079,0.0012
-406.5157587,-17.21773533,4.582652463,0.0002
-406.7123038,-17.31653723,4.502446992,0.000533333
-406.6818505,-17.2957857,4.512161157,0.000733333
-407.096221,-17.67530372,4.783381146,0
-406.9656559,-17.58513424,4.573103351,0.000666667
-407.3020064,-17.8509388,4.439411183,0.000733333
-407.3978679,-17.92199677,4.423638773,0.000733333
-407.5955981,-18.06413108,4.112271511,-0.0002
-407.8427607,-18.21502736,4.481038606,0.000533333
-407.7531016,-18.2298211,4.671843038,0.000533333
-407.8058752,-17.81727764,5.368299316,0
-407.9310884,-17.91809153,5.261548621,0.000333333
-408.0914581,-18.2070084,5.111936544,0.000466667
-408.0382521,-18.14186943,5.39988927,0.000733333
-408.7401393,-18.59644483,4.863065105,0.000666667
-408.505117,-18.55118343,4.781381083,0.000466667
-408.4342455,-18.46124673,4.946585582,0.000466667
-408.4859188,-18.48919971,4.873728515,0.000666667
-408.4457773,-18.60503784,4.441196445,0.000266667
-408.3557654,-18.57147096,4.674472089,0.0012
-408.0868866,-18.34829921,5.118607878,0.0006
-408.057276,-18.19494232,5.259891837,0.0006
-408.1404919,-18.37601796,5.002948758,0.000533333
-408.9410026,-18.84467991,4.605389249,0.0006
-408.5926342,-18.57180921,5.232793748,0.000333333
-407.9795479,-18.20994675,5.288194071,0.000266667
-408.2079191,-18.4080282,5.1768771,0.000733333
-408.6216026,-18.65422797,4.987877597,0.000666667
-408.5403745,-18.68621762,4.932197729,0.000933333
-408.409613,-18.56246562,5.063771667,0.0006
-408.2660685,-18.42717776,5.264140143,0
-408.6835253,-18.6702933,4.902638393,6.67E-05
-408.8330135,-18.72226397,5.119230282,0.0008
-408.7945511,-18.42323162,5.478195304,-1.46E-11
-408.3752466,-18.25802423,5.728884114,0.000666667
-408.63803,-18.60271075,5.48848768,0.0004
-408.529732,-18.6103771,5.247163382,-0.0002
-408.3936301,-18.50928172,5.3416906,0.000466667
-408.9056217,-18.95124341,4.855422672,0.0008
-408.5768718,-18.59658913,5.42916675,0.0006
-408.7410548,-18.51574611,5.681888319,0.0002
-408.6601193,-18.57663886,5.82364032,0.0002
-408.8345205,-18.65218434,5.677540801,0.0012
-408.5777688,-18.54708758,5.718209806,0.000466667
-408.5653247,-18.40884384,5.956690288,0.000333333
-408.6434731,-18.52077045,6.021088651,0.000666667
-408.482514,-18.33468089,6.185078354,0.0006
-408.4764919,-18.32447702,6.319215458,0.001
-408.4118353,-18.47241493,5.912887128,0.000466667
-408.8545567,-18.73442924,5.686008572,0.0006
-408.8638657,-18.67943332,5.836599873,0.001266667
-409.0671074,-18.96297543,5.360832895,0.000466667
-409.4595487,-19.13323449,5.112637085,0.000333333
-408.7032579,-18.54766657,5.974751071,0.0012
-408.5473265,-18.50923599,6.044270036,0.000866667
-408.7377879,-18.68462981,5.843424463,0.000733333
-409.1304634,-18.88946259,5.623604006,-0.000133333
-408.5555211,-18.6339867,5.987743749,0.000733333
-408.7792824,-18.71615871,5.933493088,0.000333333
-409.0697351,-18.9212765,5.817654963,0.000366667
-409.033919,-18.82325701,5.920316818,0.000766667
-408.9218816,-18.7899031,5.906272388,0.000466667
-409.0239557,-18.71925157,6.389436263,0.000533333
-409.2193112,-18.89620962,6.168857666,0.0006
-409.8106141,-19.2226514,5.545884125,0.001133333
-409.0280966,-18.80903917,5.919816822,0.0003
-408.9577201,-18.81395826,6.023717584,0.000566667
-408.7873385,-18.61692317,6.246593072,0.0005
-408.695446,-18.61249017,6.224822265,0.000766667
-408.7575078,-18.71937077,6.166097076,0.001333333
-409.086319,-18.81119552,6.144181754,0.000733333
-409.5757964,-19.15006127,5.809210637,0.0011
-408.9784118,-18.73839582,6.175887053,0.001433333
-408.9211576,-18.67320011,6.332498866,0.0006
-408.8450515,-18.66079861,6.357229807,0.000133333
-408.994151,-18.8102431,6.258132415,0.000466667
-408.7664878,-18.66019465,6.342903818,6.67E-05
-408.9979653,-18.79282654,6.219593874,0.0002
-408.9011398,-18.80354042,6.000871856,0.001133333
-409.4125003,-19.16027353,5.718072468,0.000866667
-409.3297057,-19.01579893,5.747499186,0.000666667
-409.3707527,-19.05920357,5.530501542,0.0004
-409.4927195,-19.09171785,5.473248902,0.000333333
-409.1707097,-18.88540795,5.768290447,0.000666667
-409.2882247,-18.93448406,5.625005483,0.001
-409.8058729,-19.23117079,5.225355859,0.000466667
-409.5687681,-19.12249066,5.310525018,0.0005
-409.4220805,-19.11884004,5.571027148,0.000366667
-409.1857726,-18.84852203,5.657907415,0.000266667
-409.4675849,-18.97870428,5.682352688,0.000266667
-409.0590313,-18.77370234,5.944430082,0.000266667
-408.8050649,-18.67103534,5.905418316,0.0008
-408.7741802,-18.76675508,5.680857281,0.000866667
-408.9054368,-18.7374591,5.95643914,0.000933333
-409.2867065,-18.93591668,5.873862041,0.000666667
-408.7277743,-18.60333018,6.300470924,0.000333333
-409.1186227,-18.84382285,6.193858005,0.001066667
-408.9424297,-18.74624418,6.235131824,0.000733333
-408.9683612,-18.78612946,6.233373783,0.0006
-409.0421776,-18.8422042,6.073495183,0.000466667
-409.8299214,-19.20451873,5.489763989,0.000666667
-409.2912776,-18.96425691,6.018193885,0.0002
-409.121563,-18.78830598,6.209057142,0.001
-408.9205459,-18.85311755,5.944872078,0.001666667
-408.8115873,-18.63816311,6.268580988,0.000333333
-409.2051108,-18.89106814,6.111288958,0.000366667
-408.9450498,-18.83962745,6.064248537,0.000433333
-408.5922872,-18.65214381,6.49872158,0.000133333
-408.6631272,-18.53486662,6.561167985,0.000333333
-408.7309573,-18.60502587,6.60901135,0.0008
-409.4239952,-19.1523605,5.937294829,0.0002
-409.5658577,-19.09838197,6.093119802,0.000333333
-409.1795207,-18.80103251,6.613298998,-1.46E-11
-409.1154304,-18.8975156,6.325769769,0.001066667
-409.2278081,-18.78599422,6.646796902,6.67E-05
-409.041335,-18.77502872,6.773891218,0.001133333
-409.0992767,-18.77093133,6.581426806,6.67E-05
-409.1658172,-18.93928799,6.305086517,0.0003
-409.1344308,-18.87414049,6.535356458,0.000766667
-408.8201121,-18.72047607,6.535160011,0.0002
-408.9108267,-18.76208622,6.09952187,0.0012
-406.6432559,-17.38078668,6.408530665,0.0008
-404.5212649,-15.80037015,6.729233799,0.000366667
-400.9409076,-13.22779857,6.25885291,0.000433333
-396.4333766,-10.15846863,5.845203514,0.000333333
-384.3809886,-7.219055541,13.37173049,0.003833334
-351.68036,-8.25310834,6.24000503,0.102033317
-315.3691751,-9.393692647,-6.139544033,0.146500021
-282.7915361,-10.14726504,-11.98890093,0.192699999
-253.8617478,-11.32642612,-15.00418591,0.251600027
-221.9599471,-12.89258607,-17.07531346,0.315033346
-188.0439992,-14.22899065,-19.048827,0.382666677
-154.3366405,-16.13846092,-20.20417987,0.454566628
-120.6363852,-17.87964218,-20.71206424,0.513866603
-86.21575919,-19.66113158,-21.28998989,0.576633394
-49.5001118,-20.46769431,-21.22817796,0.650300026
-14.82857053,-21.26271486,-19.10423332,0.727733314
19.89656278,-21.03079433,-18.01598591,0.803733408
55.91628792,-20.47987889,-17.04469707,0.886966586
87.59409194,-21.79745992,-14.25516472,0.959699869
119.6254963,-23.54431112,-11.53023541,1.028633475
152.1171965,-24.43688029,-11.47572391,1.085200071
185.0452235,-24.86596717,-8.978027276,1.16716671
216.2856067,-25.70828771,-5.204367244,1.282966614
246.5928043,-28.91381418,-8.157854735,1.409333348
274.3172712,-31.71874987,-11.88621364,1.493566871
299.3783416,-32.34886015,-15.55155838,1.591666579
321.6097306,-33.66581033,-22.56733773,1.673266649
350.712543,-32.74703849,-20.57850899,1.740566611
372.4266448,-35.41632684,-18.77477497,1.837866664
394.6528899,-37.77766244,-18.2723869,2.056800127
417.7392875,-40.0851509,-17.79236767,2.192100048
445.7135979,-39.82004904,-19.33353641,2.316900015
475.298179,-37.12057397,-19.31304214,2.390833139
502.5210222,-34.93159707,-17.71310373,2.515132904
529.0721764,-32.98062745,-18.83160076,2.608833313
549.8122295,-34.1249353,-19.25800617,2.676766634
570.0902513,-36.58180294,-20.2616749,2.78726697
588.858626,-38.76909094,-21.47643675,2.873299837
606.009058,-40.09049947,-21.95848786,2.961333752
623.5880124,-46.07998077,-26.47022709,3.057066917
646.8354409,-47.49037107,-28.11158835,3.122233391
667.5569278,-49.49558133,-29.14555742,3.190100193
683.3319057,-54.49721949,-31.35188656,3.255633593
702.8713078,-54.92918335,-30.78144238,3.30393362
722.0586722,-53.65784116,-29.29540928,3.357433081
742.5053099,-53.64916437,-30.44480341,3.423266649
764.3049099,-52.98583988,-34.20950215,3.46576643
777.5132927,-58.17675579,-32.36138053,3.499433517
787.8356818,-65.75974187,-34.62298846,3.544767618
802.5786838,-67.43140728,-34.14597999,3.578366041
818.4484758,-68.79947535,-33.67725392,3.606666565
833.319662,-70.7087412,-30.75857425,3.649434328
845.4320223,-67.28618341,-33.17974319,3.674467087
858.6114146,-65.5317604,-30.10288554,3.703665972
871.9216066,-68.21469006,-29.74084332,3.72083354
880.2049573,-72.27776626,-28.65521131,3.742800236
889.7815588,-73.00533522,-33.77027915,3.772999287
880.7168391,-67.08835773,-16.48694023,3.801100016
873.055149,-64.80727579,-61.6387711,3.636100292
922.4444241,-67.05495505,-39.58954139,3.838599443
938.1831737,-66.26787374,-44.76423891,3.831266165
947.1375457,-64.48565715,-43.05585328,3.847933054
951.597128,-62.59973232,-43.91847944,3.861833334
957.3330474,-60.66611433,-42.57713774,3.87259984
965.502858,-57.81852947,-42.07416903,3.905367374
967.2026312,-61.41521527,-47.44791893,3.895600319
968.3048894,-64.70899715,-51.91004531,3.883266211
962.0584529,-67.63640921,-57.23464708,3.883799553
957.2431146,-71.38407692,-60.88422726,3.874533653
963.6692028,-71.38696386,-62.42373618,3.866233826
966.9667027,-69.22615415,-58.90099389,3.864133835
960.6194348,-68.39016767,-58.94645677,3.858833551
964.2520743,-65.27519988,-59.82592475,3.861166954
962.8108796,-67.01432038,-60.87128102,3.828866959
956.3217046,-68.70426945,-58.49705961,3.807033539
950.6005545,-67.65223929,-57.55058189,3.826033831
940.6041934,-67.99273116,-58.51119212,3.80063343
930.0127047,-71.00250749,-61.21976554,3.765132666
924.9664796,-71.08305469,-59.55728645,3.771332502
917.3638418,-71.37518604,-60.40598496,3.735400438
910.5770578,-71.87162634,-62.55239817,3.720900536
906.103543,-70.1634991,-63.63855579,3.691932917
895.6595691,-68.67114396,-64.94827246,3.653100491
881.7300095,-64.72971663,-63.2880068,3.637099743
869.0248106,-65.83059241,-62.85480506,3.624233007
859.146625,-65.49988023,-61.26089924,3.610932827
843.8014563,-63.29165347,-64.71868224,3.55876708
832.9573808,-58.48504539,-61.62333063,3.519732952
813.774716,-57.87546137,-57.36862522,3.495833158
798.8422444,-53.51977662,-53.41604441,3.4635005
780.0653376,-52.10313038,-52.29637756,3.409532785
760.7366368,-49.13791541,-51.67874544,3.363033772
741.4905037,-49.00905168,-51.74202186,3.332966566
720.6091621,-47.87421839,-49.98823664,3.282266617
697.9646039,-46.71745333,-53.05417077,3.231966972
681.7392817,-44.36473355,-50.15953169,3.204666615
662.0934019,-40.27578368,-50.89925727,3.149366617
638.5883492,-42.22188811,-54.56253114,3.080366611
615.8434564,-42.00381836,-58.14411851,3.017899752
595.050298,-41.57626105,-58.8503718,2.96363306
571.0889645,-42.69474364,-59.20380471,2.90496707
547.0772322,-43.62039302,-57.17486438,2.848200321
523.1934637,-41.66687087,-56.10516784,2.786933184
498.5946239,-37.67559706,-52.23850743,2.732699871
476.1102904,-36.04769974,-50.55359909,2.674932957
444.3587893,-37.86993075,-50.76271833,2.587366581
415.9855769,-36.35321538,-49.96604658,2.515933514
389.9423508,-35.48457578,-51.59768551,2.435566425
363.0076306,-33.48533161,-53.69421121,2.348666668
335.8342114,-30.70262659,-55.3644807,2.266033173
308.5796627,-28.10307402,-52.19378948,2.185299873
283.5018363,-25.11450983,-51.69162962,2.109966516
258.3339296,-23.70687785,-50.76377071,2.026366711
230.137771,-23.03784494,-48.2109165,1.939199924
202.144415,-19.91564017,-45.7398336,1.845833421
174.9323895,-17.33706465,-43.56598767,1.75666678
145.3701667,-16.02051006,-42.5152028,1.664733291
115.9666682,-14.26582514,-43.6666706,1.486466765
86.41830617,-11.42777777,-43.36420768,1.27306664
58.27232067,-8.738911107,-44.16084608,1.102499962
26.13545752,-7.798869675,-44.90728397,0.93993336
-3.587363203,-6.618946608,-46.47795127,0.840833366
-33.57964001,-5.251239171,-47.28377928,0.760700166
-67.72271279,-3.350926908,-51.54511106,0.652833343
-135.3366214,1.159706902,-92.06715019,0.436099976
-185.8220343,2.264776416,-114.3177445,0.213966668
-220.9924819,0.152839774,-117.9228876,0.126299992
-241.3259729,-1.675079461,-106.6082273,0.102166638
-261.2362158,-2.292161021,-92.62759414,0.090833321
-279.7070569,-2.585895319,-80.04512175,0.073800005
-298.0697683,-2.586868417,-67.2304199,0.066433333
-316.8972409,-2.817574605,-53.79330239,0.051533319
-334.2617129,-3.050864811,-40.95211323,0.030666664
-350.722555,-3.752986468,-29.3476587,0.007933334
-373.4432819,-3.849690065,-12.61255383,-3.33E-05
-386.5997333,-6.582290376,-4.023544123,-0.007066667
-394.2457517,-9.579765059,0.336107856,-0.011633332
-400.100551,-12.91913941,2.148274439,6.67E-05
-403.2988005,-14.85802159,3.652028126,0.0004
-404.8979248,-15.88919437,4.309605425,0.000266667
-406.2014378,-16.74075559,4.490635376,0.0004
-406.361477,-16.72448477,4.804824389,0.000266667
-406.7389191,-17.15031781,4.703944401,0.000733333
-407.3181102,-17.39890576,4.862478145,6.67E-05
-407.8899183,-17.8884747,4.733758136,0.0002
-407.6646654,-17.64081672,5.186636781,-6.67E-05
-407.9403928,-17.89411612,4.837464035,0.0002
-407.6455538,-17.70677211,5.082619597,0.0008
-407.6796515,-17.76324337,5.062032161,0.000333333
-407.757282,-17.78401941,4.524549435,0.0006
-407.8756123,-17.98716689,4.703318388,-6.67E-05
-407.9815551,-18.03522474,4.726366832,0.0001
-407.9985762,-17.97354976,5.113668503,-3.33E-05
-407.9360249,-17.9031159,5.202323673,0.000466667
-408.0617192,-18.03550488,5.260577794,0
-407.8950184,-17.76262868,5.428990919,0.000933333
-407.559709,-17.66146754,5.270400502,-6.67E-05
-407.67697,-17.57165319,5.253191733,-0.000133333
-407.5962094,-17.70920768,5.269780926,0.001033333
-407.7663004,-17.89936581,5.254373619,3.33E-05
-408.1592721,-18.11128676,5.146120464,0.000333333
-407.7914876,-17.88119072,5.4535879,0.000266667
-407.6966705,-17.80958204,5.56419585,0.000266667
-407.9656737,-18.1265077,5.385670515,0
-408.3799014,-18.13172001,5.712799815,0.000666667
-408.0589024,-17.87245233,5.625509344,0.000533333
-407.5324835,-17.5490735,6.077304548,0.000266667
-407.418353,-17.55730431,5.930200474,0.0006
-406.8367536,-17.15882047,5.782108458,0.0004
